acc_test,L_test,Loss_train,acc_train,it
  85.0000,   0.8369,   0.0000, 100.0000,163
  84.9900,   0.8358,   0.0000, 100.0000,164
  85.0400,   0.8362,   0.0000, 100.0000,165
  84.9900,   0.8338,   0.0000, 100.0000,166
  84.9300,   0.8340,   0.0000, 100.0000,167
  84.9500,   0.8334,   0.0000, 100.0000,168
  84.8500,   0.8404,   0.0000, 100.0000,169
  84.9900,   0.8310,   0.0000, 100.0000,170
  84.8700,   0.8322,   0.0000, 100.0000,171
  84.9300,   0.8387,   0.0000, 100.0000,172
  84.8500,   0.8352,   0.0000, 100.0000,173
  84.9600,   0.8379,   0.0000, 100.0000,174
  84.9400,   0.8363,   0.0000, 100.0000,175
  84.9300,   0.8390,   0.0000, 100.0000,176
  84.8600,   0.8379,   0.0000, 100.0000,177
  84.9500,   0.8375,   0.0000, 100.0000,178
  84.9400,   0.8352,   0.0000, 100.0000,179
  84.8800,   0.8359,   0.0000, 100.0000,180
  84.9200,   0.8317,   0.0000, 100.0000,181
  84.9100,   0.8395,   0.0000, 100.0000,182
  84.9100,   0.8372,   0.0000, 100.0000,183
  84.9500,   0.8377,   0.0000, 100.0000,184
  84.8700,   0.8408,   0.0000, 100.0000,185
  84.8700,   0.8349,   0.0000, 100.0000,186
  85.0000,   0.8308,   0.0000, 100.0000,187
  84.9500,   0.8330,   0.0000, 100.0000,188
  84.9800,   0.8341,   0.0000, 100.0000,189
  84.8300,   0.8393,   0.0000, 100.0000,190
  84.9000,   0.8332,   0.0000, 100.0000,191
  84.9400,   0.8345,   0.0000, 100.0000,192
  84.8900,   0.8381,   0.0000, 100.0000,193
  85.0200,   0.8385,   0.0000, 100.0000,194
  85.0200,   0.8382,   0.0000, 100.0000,195
  84.9300,   0.8372,   0.0000, 100.0000,196
  84.9700,   0.8367,   0.0000, 100.0000,197
  84.9800,   0.8358,   0.0000, 100.0000,198
  84.8900,   0.8383,   0.0000, 100.0000,199
