acc_test,L_test,Loss_train,acc_train,it
  84.3000,   0.8100,   0.0002,  99.9975,55
  84.2900,   0.8200,   0.0004,  99.9950,56
  84.3100,   0.8094,   0.0002,  99.9975,57
  84.4200,   0.8106,   0.0002,  99.9950,58
  84.3300,   0.8133,   0.0002,  99.9975,59
  84.4400,   0.8080,   0.0002,  99.9950,60
  84.1800,   0.8159,   0.0001,  99.9975,61
  84.3600,   0.8231,   0.0002,  99.9950,62
  84.3300,   0.8229,   0.0001, 100.0000,63
  84.4300,   0.8230,   0.0001, 100.0000,64
  84.4500,   0.8255,   0.0001, 100.0000,65
  84.5700,   0.8235,   0.0001, 100.0000,66
  84.4900,   0.8295,   0.0001, 100.0000,67
  84.5100,   0.8231,   0.0001, 100.0000,68
  84.5000,   0.8263,   0.0001, 100.0000,69
  84.4500,   0.8292,   0.0001,  99.9975,70
  84.4900,   0.8314,   0.0001,  99.9950,71
  84.4700,   0.8321,   0.0001, 100.0000,72
  84.5200,   0.8349,   0.0001, 100.0000,73
  84.5600,   0.8291,   0.0001, 100.0000,74
  84.5700,   0.8342,   0.0001, 100.0000,75
  84.5300,   0.8375,   0.0001, 100.0000,76
  84.5600,   0.8383,   0.0001, 100.0000,77
  84.6200,   0.8419,   0.0001, 100.0000,78
  84.4700,   0.8452,   0.0001, 100.0000,79
  84.5700,   0.8374,   0.0000, 100.0000,80
  84.6300,   0.8379,   0.0001, 100.0000,81
  84.4500,   0.8360,   0.0000, 100.0000,82
  84.5300,   0.8426,   0.0001, 100.0000,83
  84.4800,   0.8450,   0.0001, 100.0000,84
  84.6100,   0.8456,   0.0000, 100.0000,85
  84.4900,   0.8470,   0.0001, 100.0000,86
  84.4900,   0.8477,   0.0000, 100.0000,87
  84.6300,   0.8452,   0.0000, 100.0000,88
  84.5600,   0.8441,   0.0000, 100.0000,89
  84.4400,   0.8502,   0.0000, 100.0000,90
  84.5400,   0.8543,   0.0000, 100.0000,91
  84.5500,   0.8561,   0.0000, 100.0000,92
  84.5400,   0.8536,   0.0000, 100.0000,93
  84.6100,   0.8555,   0.0000, 100.0000,94
  84.5100,   0.8520,   0.0000, 100.0000,95
  84.5200,   0.8560,   0.0000, 100.0000,96
  84.6200,   0.8522,   0.0000, 100.0000,97
  84.5000,   0.8538,   0.0000, 100.0000,98
  84.5700,   0.8582,   0.0000, 100.0000,99
  84.4200,   0.8587,   0.0001, 100.0000,100
  84.6500,   0.8576,   0.0000, 100.0000,101
  84.5600,   0.8544,   0.0000, 100.0000,102
  84.5600,   0.8574,   0.0000, 100.0000,103
  84.4500,   0.8612,   0.0000, 100.0000,104
  84.5200,   0.8672,   0.0000, 100.0000,105
  84.5700,   0.8561,   0.0000, 100.0000,106
  84.5200,   0.8615,   0.0000, 100.0000,107
  84.5600,   0.8586,   0.0000, 100.0000,108
  84.5900,   0.8593,   0.0000, 100.0000,109
  84.6100,   0.8643,   0.0000, 100.0000,110
  84.5700,   0.8616,   0.0001, 100.0000,111
  84.6700,   0.8587,   0.0000, 100.0000,112
  84.5700,   0.8640,   0.0000, 100.0000,113
  84.6100,   0.8639,   0.0000, 100.0000,114
  84.6600,   0.8614,   0.0000, 100.0000,115
  84.6700,   0.8621,   0.0000, 100.0000,116
  84.6300,   0.8619,   0.0001,  99.9975,117
  84.6300,   0.8631,   0.0000, 100.0000,118
  84.6600,   0.8599,   0.0000, 100.0000,119
  84.6400,   0.8597,   0.0000, 100.0000,120
  84.6800,   0.8601,   0.0000, 100.0000,121
  84.6700,   0.8657,   0.0000, 100.0000,122
  84.5900,   0.8690,   0.0000, 100.0000,123
  84.5600,   0.8641,   0.0000, 100.0000,124
  84.6600,   0.8684,   0.0000, 100.0000,125
  84.5700,   0.8680,   0.0000, 100.0000,126
  84.6800,   0.8627,   0.0000, 100.0000,127
  84.5700,   0.8678,   0.0000, 100.0000,128
  84.6600,   0.8619,   0.0000, 100.0000,129
  84.6200,   0.8679,   0.0000, 100.0000,130
  84.6000,   0.8679,   0.0000, 100.0000,131
  84.5100,   0.8713,   0.0000, 100.0000,132
  84.7100,   0.8648,   0.0000, 100.0000,133
  84.7100,   0.8630,   0.0000, 100.0000,134
  84.7200,   0.8664,   0.0000, 100.0000,135
  84.6200,   0.8731,   0.0000, 100.0000,136
  84.6000,   0.8692,   0.0000, 100.0000,137
  84.6500,   0.8712,   0.0000, 100.0000,138
  84.6800,   0.8676,   0.0000, 100.0000,139
  84.6700,   0.8702,   0.0000, 100.0000,140
  84.6400,   0.8675,   0.0000, 100.0000,141
  84.6100,   0.8625,   0.0000, 100.0000,142
  84.5800,   0.8726,   0.0000, 100.0000,143
  84.4900,   0.8696,   0.0000, 100.0000,144
  84.6600,   0.8654,   0.0000, 100.0000,145
  84.5900,   0.8659,   0.0000, 100.0000,146
  84.6200,   0.8684,   0.0000, 100.0000,147
  84.6300,   0.8675,   0.0000, 100.0000,148
  84.6400,   0.8631,   0.0000, 100.0000,149
  84.5100,   0.8723,   0.0000, 100.0000,150
  84.6100,   0.8675,   0.0000, 100.0000,151
  84.7100,   0.8683,   0.0000, 100.0000,152
  84.6800,   0.8688,   0.0000, 100.0000,153
  84.6400,   0.8710,   0.0000, 100.0000,154
  84.6000,   0.8685,   0.0000, 100.0000,155
  84.6300,   0.8676,   0.0000, 100.0000,156
  84.6300,   0.8742,   0.0000, 100.0000,157
  84.7600,   0.8644,   0.0000, 100.0000,158
  84.6400,   0.8702,   0.0000, 100.0000,159
  84.6300,   0.8752,   0.0000, 100.0000,160
  84.5100,   0.8764,   0.0000, 100.0000,161
  84.6600,   0.8714,   0.0000, 100.0000,162
  84.6700,   0.8700,   0.0000, 100.0000,163
  84.7300,   0.8645,   0.0000, 100.0000,164
  84.6500,   0.8702,   0.0000, 100.0000,165
  84.5200,   0.8759,   0.0000, 100.0000,166
  84.6600,   0.8737,   0.0000, 100.0000,167
  84.6700,   0.8684,   0.0000, 100.0000,168
  84.6400,   0.8678,   0.0000, 100.0000,169
  84.5700,   0.8725,   0.0000, 100.0000,170
  84.6100,   0.8732,   0.0000, 100.0000,171
  84.5200,   0.8712,   0.0000, 100.0000,172
  84.6900,   0.8681,   0.0000,  99.9975,173
  84.6200,   0.8732,   0.0000, 100.0000,174
  84.6700,   0.8700,   0.0000, 100.0000,175
  84.6000,   0.8719,   0.0000, 100.0000,176
  84.5800,   0.8705,   0.0000, 100.0000,177
  84.4800,   0.8782,   0.0000, 100.0000,178
  84.6100,   0.8697,   0.0000, 100.0000,179
  84.5700,   0.8716,   0.0000, 100.0000,180
  84.7400,   0.8725,   0.0000, 100.0000,181
  84.6000,   0.8666,   0.0000, 100.0000,182
  84.6200,   0.8712,   0.0000, 100.0000,183
  84.6000,   0.8735,   0.0000, 100.0000,184
  84.6600,   0.8722,   0.0000, 100.0000,185
  84.6100,   0.8718,   0.0000, 100.0000,186
  84.6300,   0.8748,   0.0000, 100.0000,187
  84.6400,   0.8773,   0.0000, 100.0000,188
  84.6200,   0.8741,   0.0000, 100.0000,189
  84.6600,   0.8735,   0.0000, 100.0000,190
  84.6300,   0.8690,   0.0000, 100.0000,191
  84.5900,   0.8711,   0.0000, 100.0000,192
  84.6400,   0.8730,   0.0000, 100.0000,193
  84.6800,   0.8714,   0.0000, 100.0000,194
  84.5400,   0.8685,   0.0000, 100.0000,195
  84.6900,   0.8697,   0.0000, 100.0000,196
  84.5900,   0.8695,   0.0000, 100.0000,197
  84.6500,   0.8721,   0.0000, 100.0000,198
  84.6400,   0.8688,   0.0000, 100.0000,199
